"AIRPORT","LATITUDE","LONGITUDE","AIRPORT_IS_LATEST",
"KUL",2.74333333,101.69805556,0,
"KUL",2.73833333,101.70250000,1,
"KUM",30.38194444,130.66138889,0,
"KUM",30.38555556,130.65916667,1,
"KUN",54.96388889,24.08472222,1,
"KUO",63.00555556,27.79833333,0,
"KUO",63.00722222,27.79777778,0,
"KUO",63.00638889,27.79833333,0,
"KUO",63.00722222,27.79777778,0,
"KUO",63.00638889,27.79833333,1,
"KUV",35.90166667,126.61805556,0,
"KUV",35.90388889,126.61583333,1,
"KUW",68.30694444,-161.40000000,1,
"KUY",-7.43000000,143.12000000,0,
"KUY",-7.42500000,143.12194444,0,
"KUY",-7.41861111,143.12166667,0,
"KUY",-7.42500000,143.12194444,0,
"KUY",-7.41861111,143.12166667,1,
"KVA",40.97277778,24.34194444,0,
"KVA",40.91388889,24.61972222,1,
"KVA",40.91333333,24.61916667,0,
"KVA",40.91333333,24.61916667,0,
"KVA",40.91388889,24.61972222,0,
"KVA",40.91333333,24.61916667,0,
"KVC",55.11638889,-162.26611111,1,
"KVC",55.05500000,-162.31333333,0,
"KVD",40.73833333,46.31888889,0,
"KVD",40.73833333,46.31888889,0,
"KVD",40.73888889,46.32000000,0,
"KVD",40.73888889,46.32000000,1,
"KVG",-2.57944444,150.80805556,1,
"KVG",-2.57777778,150.81555556,0,
"KVL",67.73166667,-164.54722222,0,
"KVL",67.73611111,-164.56361111,1,
"KW1",29.34666667,47.52083333,1,
"KWA",8.71472222,167.72694444,0,
"KWA",8.71472222,167.72694444,0,
"KWA",8.72000000,167.73166667,1,
"KWE",26.53833333,106.80111111,1,
"KWF",55.29722222,-133.24055556,1,
"KWI",29.22694444,47.97972222,0,
"KWI",29.22666667,47.98000000,0,
"KWI",29.22694444,47.97972222,0,
"KWI",29.22666667,47.98000000,1,
"KWJ",35.12333333,126.81083333,0,
"KWJ",35.12638889,126.80888889,1,
"KWK",59.83333333,-163.13333333,0,
"KWK",59.87638889,-163.16861111,0,
"KWK",59.87555556,-163.16805556,0,
"KWK",59.87638889,-163.16861111,0,
"KWK",59.87555556,-163.16805556,1,
"KWL",25.18333333,110.15000000,0,
"KWL",25.22000000,110.03944444,1,
"KWN",59.76111111,-161.86250000,0,
"KWN",59.75500000,-161.84527778,1,
"KWP",57.76694444,-153.55000000,1,
"KWT",60.80888889,-161.43750000,0,
"KWT",60.79027778,-161.44361111,1,
"KWZ",-10.76666667,25.50694444,0,
"KWZ",-10.76583333,25.50583333,0,
"KWZ",-10.76666667,25.50916667,0,
"KWZ",-10.76583333,25.50583333,0,
"KWZ",-10.76666667,25.50916667,1,
"KXA",55.53777778,-132.39583333,1,
"KXK",50.40944444,136.93527778,1,
"KY1",37.56861111,-84.77222222,0,
"KY1",37.57750000,-84.76944444,1,
"KY2",37.54583333,-87.95305556,0,
"KY2",37.54166667,-87.95444444,1,
"KY3",38.05805556,-83.97944444,0,
"KY3",38.05805556,-83.97944444,1,
"KY4",37.80777778,-87.68555556,0,
"KY4",37.80777778,-87.68583333,1,
"KY5",37.35500000,-87.39944444,0,
"KY5",37.35583333,-87.39833333,0,
"KY5",37.35583333,-87.39833333,0,
"KY5",37.35583333,-87.39833333,0,
"KY5",37.35583333,-87.39833333,1,
"KY6",36.76972222,-88.58472222,1,
"KYA",37.97916667,32.56222222,0,
"KYA",37.97916667,32.56083333,1,
"KYC",63.00250000,-156.36555556,0,
"KYC",63.00194444,-156.36722222,1,
"KYK",57.56611111,-154.45000000,0,
"KYK",57.56611111,-154.45388889,1,
"KYS",14.43194444,-11.43944444,1,
"KYU",64.87805556,-157.71305556,0,
"KYU",64.87583333,-157.73055556,1,
"KZ1",44.56555556,76.68472222,1,
"KZB",57.55000000,-153.75000000,1,
"KZH",57.58305556,-153.15000000,1,
"KZI",40.28611111,21.84083333,0,
"KZI",40.28583333,21.84166667,0,
"KZI",40.28611111,21.84083333,0,
"KZI",40.28861111,21.84194444,0,
"KZI",40.28583333,21.84166667,1,
"KZN",55.60694444,49.28027778,1,
"KZN",55.60944444,49.27750000,0,
"KZN",55.60694444,49.28027778,0,
"KZN",55.60750000,49.27555556,0,
"KZN",55.60944444,49.27750000,0,
"KZN",55.60944444,49.27750000,0,
"L41",36.81250000,-111.64666667,0,
"L41",36.81083333,-111.64444444,1,
"LA1",31.73583333,-93.09916667,1,
"LA2",30.52166667,-90.41833333,1,
"LA3",30.08750000,-90.58277778,0,
"LA3",30.08694444,-90.58277778,0,
"LA3",30.08750000,-90.58277778,1,
"LA4",30.71833333,-91.47861111,1,
"LA5",29.44111111,-90.26111111,1,
"LAA",38.06861111,-102.69027778,0,
"LAA",38.06972222,-102.68861111,1,
"LAB",-5.72222222,148.05666667,0,
"LAB",-5.72166667,148.05777778,0,
"LAB",-5.72166667,148.05833333,1,
"LAC",-6.73722222,146.99500000,1,
"LAC",7.40000000,113.85000000,1,
"LAD",-8.85305556,13.23611111,0,
"LAD",-8.85833333,13.23111111,1,
"LAE",-6.56972222,146.72611111,0,
"LAE",-6.56972222,146.72611111,1,
"LAF",40.41194444,-86.93361111,0,
"LAF",40.41194444,-86.93361111,0,
"LAF",40.41222222,-86.93694444,1,
"LAI",48.75416667,-3.48194444,0,
"LAI",48.75444444,-3.47222222,1,
"LAJ",-27.78305556,-50.28250000,0,
"LAJ",-27.78222222,-50.28138889,1,
"LAK",68.22222222,-134.98583333,1,
"LAL",27.98888889,-82.01472222,0,
"LAL",27.98888889,-82.01861111,0,
"LAL",27.98750000,-82.01888889,1,
"LAM",35.87972222,-106.26944444,0,
"LAM",35.87972222,-106.26861111,0,
"LAM",35.87972222,-106.26944444,0,
"LAM",35.87972222,-106.26861111,1,
"LAN",42.77916667,-84.58833333,0,
"LAN",42.77916667,-84.58833333,0,
"LAN",42.77861111,-84.58611111,1,
"LAO",18.18361111,120.53027778,0,
"LAO",18.17611111,120.53111111,1,
"LAP",24.07277778,-110.36250000,1,
"LAQ",32.78861111,21.96444444,0,
"LAQ",32.78861111,21.96444444,1,
"LAR",41.31361111,-105.67305556,0,
"LAR",41.31194444,-105.67500000,1,
"LAS",36.08000000,-115.15222222,0,
"LAS",36.07972222,-115.15888889,0,
"LAS",36.08000000,-115.15222222,1,
"LAU",-2.25000000,40.91166667,0,
"LAU",-2.25027778,40.91194444,0,
"LAU",-2.25027778,40.91222222,0,
"LAU",-2.25833333,40.91611111,0,
"LAU",-2.25027778,40.91194444,0,
"LAU",-2.25833333,40.91611111,0,
"LAU",-2.25444444,40.91416667,1,
"LAW",34.56972222,-98.41611111,0,
"LAW",34.56777778,-98.41666667,1,
"LAX",33.94250000,-118.40805556,0,
"LAX",33.94250000,-118.40722222,0,
"LAX",33.94250000,-118.40805556,0,
"LAX",33.94250000,-118.40722222,0,
"LAX",33.94277778,-118.40861111,0,
"LAX",33.94250000,-118.40805556,0,
"LAX",33.94250000,-118.40722222,0,
"LAX",33.94250000,-118.40805556,1,
"LAY",-28.58166667,29.74972222,0,
"LAY",-28.58138889,29.75055556,0,
"LAY",-28.58166667,29.74972222,0,
"LAY",-28.58138889,29.75055556,1,
"LAZ",-13.25694444,-43.41250000,0,
"LAZ",-13.26222222,-43.40805556,1,
"LBA",53.86527778,-1.65472222,0,
"LBA",53.86583333,-1.66055556,0,
"LBA",53.86611111,-1.66083333,0,
"LBA",53.86583333,-1.66055556,0,
"LBA",53.86611111,-1.66083333,1,
"LBB",33.66222222,-101.82277778,0,
"LBB",33.66361111,-101.82222222,0,
"LBB",33.66361111,-101.82222222,0,
"LBB",33.66361111,-101.82277778,0,
"LBB",33.66361111,-101.82055556,0,
"LBB",33.66361111,-101.82277778,0,
"LBB",33.66361111,-101.82055556,1,
"LBC",53.80611111,10.72055556,0,
"LBC",53.80611111,10.72055556,0,
"LBC",53.80500000,10.71666667,0,
"LBC",53.80472222,10.71666667,0,
"LBC",53.80500000,10.71777778,0,
"LBC",53.80500000,10.71777778,0,
"LBC",53.80500000,10.71666667,0,
"LBC",53.80500000,10.71777778,1,
"LBE",40.27638889,-79.40277778,0,
"LBE",40.27638889,-79.40277778,0,
"LBE",40.27472222,-79.40666667,0,
"LBE",40.27305556,-79.41027778,0,
"LBE",40.27472222,-79.40666667,0,
"LBE",40.27305556,-79.41027778,1,
"LBF",41.12833333,-100.69666667,0,
"LBF",41.12611111,-100.68361111,1,
"LBG",48.97194444,2.44250000,0,
"LBG",48.96944444,2.44138889,0,
"LBG",48.96944444,2.44138889,0,
"LBG",48.96944444,2.44138889,0,
"LBG",48.96944444,2.44138889,1,
"LBI",43.91500000,2.11444444,0,
"LBI",43.91333333,2.11055556,0,
"LBI",43.91333333,2.11055556,0,
"LBI",43.91333333,2.11055556,0,
"LBI",43.91333333,2.11055556,1,
"LBL",37.04444444,-100.96055556,0,
"LBL",37.04416667,-100.95972222,0,
"LBL",37.04388889,-100.96000000,0,
"LBL",37.04416667,-100.95972222,0,
"LBL",37.04388889,-100.96000000,1,
"LBP",3.20222222,115.40194444,0,
"LBP",3.19972222,115.40083333,0,
"LBP",3.19916667,115.39944444,0,
"LBP",3.19972222,115.40083333,0,
"LBP",3.19916667,115.39944444,1,
"LBQ",-0.71472222,10.23944444,0,
"LBQ",-0.70555556,10.24416667,0,
"LBQ",-0.70555556,10.24444444,0,
"LBQ",-0.70555556,10.24416667,0,
"LBQ",-0.70555556,10.24444444,1,
"LBS",-16.46472222,179.34055556,0,
"LBS",-16.46472222,179.34055556,0,
"LBS",-16.46777778,179.33972222,1,
"LBT",34.61111111,-79.05777778,0,
"LBT",34.60972222,-79.05944444,0,
"LBT",34.60972222,-79.05944444,0,
"LBT",34.60972222,-79.05944444,0,
"LBT",34.60972222,-79.05944444,1,
"LBU",5.30055556,115.24833333,0,
"LBU",5.30250000,115.24888889,1,
"LBV",0.45916667,9.41527778,0,
"LBV",0.45861111,9.41222222,1,
"LBX",13.85583333,120.10694444,0,
"LBX",13.85555556,120.10527778,0,
"LBX",13.85583333,120.10611111,0,
"LBX",13.85555556,120.10527778,0,
"LBX",13.85583333,120.10611111,1,
"LBY",47.28888889,-2.34583333,1,
"LCA",34.87777778,33.63055556,0,
"LCA",34.87361111,33.62388889,0,
"LCA",34.87361111,33.62388889,1,
"LCC",40.24277778,18.13333333,0,
"LCC",40.23916667,18.13333333,0,
"LCC",40.23888889,18.13333333,0,
"LCC",40.23916667,18.13333333,0,
"LCC",40.23888889,18.13333333,1,
"LCE",15.74055556,-86.85722222,0,
"LCE",15.74250000,-86.85333333,1,
"LCG",43.29944444,-8.37916667,0,
"LCG",43.30194444,-8.37722222,0,
"LCG",43.30222222,-8.37722222,0,
"LCG",43.30194444,-8.37722222,0,
"LCG",43.30222222,-8.37722222,1,
"LCH",30.13111111,-93.22555556,0,
"LCH",30.12916667,-93.22805556,0,
"LCH",30.12611111,-93.22333333,1,
"LCI",43.57138889,-71.42111111,0,
"LCI",43.57305556,-71.41777778,1,
"LCJ",51.72194444,19.39805556,1,
"LCK",39.81416667,-82.93222222,0,
"LCK",39.81361111,-82.92777778,0,
"LCK",39.81388889,-82.92777778,1,
"LCM",-31.00555556,-64.53194444,0,
"LCM",-31.00638889,-64.53194444,0,
"LCM",-31.00583333,-64.53194444,0,
"LCM",-31.00638889,-64.53194444,0,
"LCM",-31.00583333,-64.53194444,1,
"LCS",10.41888889,-85.10416667,0,
"LCS",10.42638889,-85.09777778,1,
"LCY",51.50472222,0.05472222,0,
"LCY",51.50527778,0.05527778,0,
"LCY",51.50527778,0.05527778,0,
"LCY",51.50527778,0.05527778,0,
"LCY",51.50527778,0.05527778,0,
"LCY",51.50527778,0.05500000,0,
"LCY",51.50527778,0.05527778,0,
"LCY",51.50527778,0.05500000,0,
"LCY",51.50527778,0.05527778,1,
"LDB",-23.33194444,-51.13194444,0,
"LDB",-23.33361111,-51.13000000,1,
"LDE",43.18555556,-0.00277778,1,
"LDH",-31.53750000,159.07972222,0,
"LDH",-31.53833333,159.07722222,1,
"LDI",-9.84583333,39.75944444,0,
"LDI",-9.85194444,39.75861111,0,
"LDI",-9.85083333,39.75916667,0,
"LDI",-9.85194444,39.75861111,0,
"LDI",-9.85083333,39.75916667,1,
"LDJ",40.61750000,-74.24500000,0,
"LDJ",40.61750000,-74.24472222,0,
"LDJ",40.61750000,-74.24444444,0,
"LDJ",40.61750000,-74.24472222,0,
"LDJ",40.61750000,-74.24444444,1,
"LDK",58.46555556,13.17444444,1,
"LDM",43.96222222,-86.40972222,0,
"LDM",43.96222222,-86.40972222,0,
"LDM",43.96250000,-86.40805556,1,
"LDU",5.03527778,118.32611111,0,
"LDU",5.03222222,118.32416667,0,
"LDU",5.03222222,118.32388889,0,
"LDU",5.03222222,118.32416667,0,
"LDU",5.03222222,118.32388889,1,
"LDV",48.53027778,-4.15083333,0,
"LDV",48.53027778,-4.15166667,1,
"LDY",55.04333333,-7.15333333,0,
"LDY",55.04277778,-7.16194444,0,
"LDY",55.04277778,-7.16194444,0,
"LDY",55.04277778,-7.16194444,0,
"LDY",55.04277778,-7.16194444,0,
"LDY",55.04277778,-7.16194444,1,
"LEA",-22.23500000,114.08166667,0,
"LEA",-22.23555556,114.08861111,1,
"LEB",43.62805556,-72.30583333,0,
"LEB",43.62611111,-72.30416667,1,
"LED",59.80000000,30.30000000,0,
"LED",59.80000000,30.30000000,0,
"LED",59.80000000,30.30000000,0,
"LED",59.80027778,30.26250000,0,
"LED",59.80027778,30.26250000,0,
"LED",59.80027778,30.26250000,1,
"LEE",28.82277778,-81.80916667,0,
"LEE",28.82277778,-81.80833333,1,
"LEG",17.06666667,-13.90000000,1,
"LEH",49.53888889,0.08861111,0,
"LEH",49.53416667,0.08833333,0,
"LEH",49.53416667,0.08833333,0,
"LEH",49.53416667,0.08833333,0,
"LEH",49.53416667,0.08833333,1,
"LEI",36.84444444,-2.37222222,0,
"LEI",36.84388889,-2.37000000,1,
"LEJ",51.42388889,12.23638889,0,
"LEJ",51.42388889,12.23638889,0,
"LEJ",51.42250000,12.23611111,0,
"LEJ",51.42388889,12.23638889,0,
"LEJ",51.42250000,12.23611111,1,
"LEK",11.33333333,-12.29722222,0,
"LEK",11.33722222,-12.29166667,1,
"LEN",42.58888889,-5.65555556,0,
"LEN",42.58861111,-5.65611111,0,
"LEN",42.59138889,-5.65222222,0,
"LEN",42.58888889,-5.65555556,0,
"LEN",42.59138889,-5.65222222,1,
"LEO",-1.57194444,14.28444444,0,
"LEO",-1.57138889,14.28527778,0,
"LEO",-1.57055556,14.28500000,0,
"LEO",-1.57138889,14.28527778,0,
"LEO",-1.57055556,14.28500000,1,
"LET",-4.19638889,-69.93944444,0,
"LET",-4.19194444,-69.94138889,0,
"LET",-4.19222222,-69.94222222,0,
"LET",-4.19250000,-69.94250000,0,
"LET",-4.19194444,-69.94138889,0,
"LET",-4.19250000,-69.94250000,1,
"LEV",-17.71333333,178.75972222,0,
"LEV",-17.71166667,178.75888889,1,
"LEW",44.04750000,-70.28388889,0,
"LEW",44.04833333,-70.28361111,1,
"LEX",38.03972222,-84.60222222,0,
"LEX",38.03694444,-84.60527778,0,
"LEX",38.03666667,-84.60861111,1,
"LFI",37.08277778,-76.36083333,0,
"LFI",37.08277778,-76.36055556,1,
"LFK",31.23416667,-94.75027778,0,
"LFK",31.23388889,-94.75000000,0,
"LFK",31.23416667,-94.75000000,0,
"LFK",31.23388889,-94.75000000,0,
"LFK",31.23416667,-94.75000000,1,
"LFO",5.59027778,44.18888889,1,
"LFR",8.24055556,-72.27222222,0,
"LFR",8.23916667,-72.27111111,0,
"LFR",8.23916667,-72.27111111,0,
"LFR",8.23916667,-72.27111111,0,
"LFR",8.23916667,-72.27111111,1,
"LFT",30.20472222,-91.98750000,0,
"LFT",30.20527778,-91.98750000,0,
"LFT",30.20500000,-91.98777778,0,
"LFT",30.20500000,-91.98777778,0,
"LFT",30.20527778,-91.98750000,0,
"LFT",30.20500000,-91.98777778,1,
"LFW",6.16250000,1.25416667,0,
"LFW",6.16583333,1.25416667,1,
"LGA",40.77944444,-73.87583333,0,
"LGA",40.77722222,-73.87250000,0,
"LGA",40.77722222,-73.87250000,0,
"LGA",40.77722222,-73.87250000,1,
"LGB",33.81750000,-118.15111111,0,
"LGB",33.81777778,-118.15166667,0,
"LGB",33.81750000,-118.15138889,0,
"LGB",33.81777778,-118.15138889,0,
"LGB",33.81777778,-118.15166667,0,
"LGB",33.81777778,-118.15138889,0,
"LGB",33.81805556,-118.15194444,1,
"LGC",33.00861111,-85.07277778,0,
"LGC",33.00888889,-85.07250000,0,
"LGC",33.00916667,-85.07333333,1,
"LGD",45.28944444,-118.00500000,0,
"LGD",45.29027778,-118.00722222,0,
"LGD",45.28972222,-118.00638889,0,
"LGD",45.28944444,-118.00611111,0,
"LGD",45.29027778,-118.00722222,0,
"LGD",45.28944444,-118.00611111,1,
"LGG",50.63611111,5.44166667,0,
"LGG",50.63722222,5.44388889,0,
"LGG",50.63750000,5.44333333,0,
"LGG",50.63888889,5.44416667,1,
"LGH",-30.46666667,138.41666667,0,
"LGH",-30.59833333,138.42583333,0,
"LGH",-30.59611111,138.42527778,1,
"LGI",23.17944444,-75.09055556,0,
"LGI",23.17888889,-75.09361111,1,
"LGK",6.33694444,99.73111111,0,
"LGK",6.32972222,99.72861111,1,
"LGM",40.16166667,-105.16138889,1,
"LGP",13.15694444,123.73027778,0,
"LGP",13.15750000,123.73472222,0,
"LGP",13.15722222,123.73444444,0,
"LGP",13.15750000,123.73472222,0,
"LGP",13.15722222,123.73444444,1,
"LGQ",0.09250000,-76.86611111,0,
"LGQ",0.09222222,-76.86944444,1,
"LGS",-35.49361111,-69.57416667,0,
"LGS",-35.49361111,-69.57444444,0,
"LGS",-35.49361111,-69.57472222,0,
"LGS",-35.49361111,-69.57444444,0,
"LGS",-35.49361111,-69.57472222,1,
"LGU",41.78750000,-111.85500000,0,
"LGU",41.79138889,-111.85166667,0,
"LGU",41.79166667,-111.85166667,1,
"LGW",51.14805556,-0.19666667,0,
"LGW",51.14805556,-0.19666667,0,
"LGW",51.14805556,-0.19027778,0,
"LGW",51.14805556,-0.19027778,0,
"LGW",51.14888889,-0.19222222,0,
"LGW",51.14805556,-0.19027778,0,
"LGW",51.14888889,-0.19222222,0,
"LGW",51.14888889,-0.19194444,1,
"LHA",48.37166667,7.82666667,0,
"LHA",48.36916667,7.82777778,0,
"LHA",48.36944444,7.82777778,0,
"LHA",48.36916667,7.82777778,0,
"LHA",48.36944444,7.82777778,1,
"LHB",54.22611111,-165.61111111,1,
"LHE",31.52083333,74.40277778,0,
"LHE",31.52166667,74.40361111,0,
"LHE",31.52166667,74.40444444,0,
"LHE",31.52166667,74.40361111,1,
"LHG",-29.45833333,147.98333333,0,
"LHG",-29.45666667,147.98444444,1,
"LHQ",39.75555556,-82.65722222,1,
"LHR",51.47138889,-0.45277778,0,
"LHR",51.47138889,-0.45277778,0,
"LHR",51.47750000,-0.46138889,0,
"LHR",51.47750000,-0.46138889,0,
"LHR",51.47111111,-0.46083333,0,
"LHR",51.47750000,-0.46138889,0,
"LHR",51.47111111,-0.46083333,1,
"LHU",34.45833333,-114.36111111,1,
"LHV",41.13555556,-77.42222222,0,
"LHV",41.13583333,-77.42222222,0,
"LHV",41.13555556,-77.42222222,0,
"LHV",41.13583333,-77.42222222,1,
"LHW",36.51527778,103.62083333,0,
"LHW",36.51333333,103.62083333,0,
"LHW",36.51527778,103.62083333,0,
"LHW",36.51333333,103.62083333,1,
"LHX",38.05083333,-103.51138889,0,
"LHX",38.05000000,-103.50972222,1,
"LIA",40.76250000,-84.17916667,1,
"LIA",30.81666667,107.70000000,1,
"LIB",-17.23611111,129.88527778,1,
"LIC",39.27277778,-103.66583333,0,
"LIC",39.27472222,-103.66583333,1,
"LIE",3.62361111,18.63888889,0,
"LIE",3.62666667,18.63833333,0,
"LIE",3.62694444,18.63833333,0,
"LIE",3.62666667,18.63833333,0,
"LIE",3.62694444,18.63833333,1,
"LIG",45.86277778,1.17944444,0,
"LIG",45.86194444,1.18138889,0,
"LIG",45.86166667,1.18111111,0,
"LIG",45.86166667,1.18111111,0,
"LIG",45.86194444,1.18138889,0,
"LIG",45.86166667,1.18111111,1,
"LIH",21.97916667,-159.34583333,0,
"LIH",21.97611111,-159.33888889,1,
"LIJ",54.90000000,-132.75000000,1,
"LIK",9.81666667,169.31666667,0,
"LIK",9.82277778,169.30583333,1,
"LIL",50.56444444,3.08805556,0,
"LIL",50.56333333,3.08694444,0,
"LIL",50.56333333,3.08694444,0,
"LIL",50.56333333,3.08694444,0,
"LIL",50.56333333,3.08694444,0,
"LIL",50.56166667,3.08694444,1,
"LIM",-12.02666667,-77.12277778,0,
"LIM",-12.02194444,-77.11444444,1,
"LIN",45.44166667,9.27777778,0,
"LIN",45.44972222,9.27611111,0,
"LIN",45.44500000,9.27666667,0,
"LIN",45.44500000,9.27666667,0,
"LIN",45.44500000,9.27666667,0,
"LIN",45.44500000,9.27666667,1,
"LIO",9.95583333,-83.02111111,1,
"LIQ",2.17222222,21.49583333,0,
"LIQ",2.17055556,21.49694444,1,
"LIR",10.58972222,-85.55000000,0,
"LIR",10.59333333,-85.54444444,1,
"LIS",38.78194444,-9.13333333,0,
"LIS",38.78138889,-9.13583333,1,
"LIT",34.72916667,-92.23444444,0,
"LIT",34.72888889,-92.22472222,0,
"LIT",34.72944444,-92.22472222,0,
"LIT",34.72944444,-92.22472222,0,
"LIT",34.72944444,-92.22472222,0,
"LIT",34.72944444,-92.22472222,1,
"LIV",65.53111111,-148.54111111,1,
"LIW",19.68861111,97.21694444,0,
"LIW",19.68861111,97.21694444,0,
"LIW",19.69166667,97.21500000,0,
"LIW",19.69416667,97.21500000,0,
"LIW",19.69166667,97.21500000,0,
"LIW",19.69416667,97.21500000,1,
"LIY",31.89000000,-81.56111111,0,
"LIY",31.88833333,-81.56166667,0,
"LIY",31.88777778,-81.56277778,1,
"LIZ",46.95027778,-67.88611111,0,
"LIZ",46.95027778,-67.88611111,0,
"LIZ",46.95055556,-67.88583333,1,
"LJA",-3.39722222,23.44444444,1,
"LJG",26.67694444,100.24472222,1,
"LJG",26.67916667,100.24527778,0,
"LJG",26.67722222,100.24472222,0,
"LJG",26.67916667,100.24527778,0,
"LJG",26.67694444,100.24472222,0,
"LJN",29.03833333,-95.45694444,1,
"LJU",46.22361111,14.45750000,1,
"LJU",46.22472222,14.46083333,0,
"LJU",46.22472222,14.46083333,0,
"LJY",37.64833333,-92.65250000,1,
"LJY",37.64444444,-92.65250000,0,
"LKE",47.62888889,-122.33861111,1,
"LKK",58.96750000,-155.09500000,0,
"LKK",58.98194444,-155.12138889,0,
"LKK",58.96500000,-155.09555556,0,
"LKK",58.98194444,-155.12138889,0,
"LKK",58.96500000,-155.09555556,1,
"LKL",70.06777778,24.97361111,0,
"LKL",70.06888889,24.97361111,1,
"LKM",9.03333333,36.61250000,0,
"LKN",68.15361111,13.60888889,0,
"LKN",68.15250000,13.60944444,1,
"LKO",26.76027778,80.88027778,0,
"LKO",26.76055556,80.88888889,0,
"LKO",26.76055556,80.88888889,0,
"LKO",26.76055556,80.88888889,0,
"LKO",26.76055556,80.88888889,0,
"LKO",26.76055556,80.88888889,1,
"LKP",44.26444444,-73.96166667,0,
"LKP",44.26444444,-73.96194444,1,
"LKV",42.16111111,-120.39805556,0,
"LKV",42.16111111,-120.39916667,1,
"LKZ",52.40861111,0.56277778,0,
"LKZ",52.40944444,0.56111111,1,
"LLA",65.54388889,22.12194444,1,
"LLA",65.54472222,22.12777778,0,
"LLI",12.01666667,39.06666667,0,
"LLI",11.97527778,38.98000000,1,
"LLI",11.97500000,38.98000000,0,
"LLW",-13.78944444,33.78111111,1,
"LLX",44.56916667,-72.01805556,1,
"LLY",39.94333333,-74.84361111,0,
"LLY",39.94277778,-74.84583333,1,
"LMA",63.88611111,-152.30194444,0,
"LMA",63.88583333,-152.30194444,0,
"LMA",63.88611111,-152.30194444,0,
"LMA",63.88583333,-152.30194444,1,
"LMI",-3.47777778,142.03944444,0,
"LMI",-3.47666667,142.04000000,1,
"LMM",25.68527778,-109.08083333,0,
"LMM",25.68555556,-109.08111111,0,
"LMM",25.68527778,-109.08083333,0,
"LMM",25.68555556,-109.08111111,1,
"LMN",4.74472222,115.01666667,0,
"LMN",4.80833333,115.01055556,0,
"LMN",4.80805556,115.01055556,1,
"LMO",57.70694444,-3.33805556,0,
"LMO",57.70527778,-3.33916667,0,
"LMO",57.70500000,-3.33916667,0,
"LMO",57.70694444,-3.33750000,0,
"LMO",57.70527778,-3.33916667,0,
"LMO",57.70694444,-3.33750000,1,
"LMP",35.49611111,12.61500000,0,
"LMP",35.49777778,12.61805556,1,
"LMQ",30.37944444,19.57944444,0,
"LMQ",30.37805556,19.57638889,0,
"LMQ",30.37861111,19.57611111,0,
"LMQ",30.37805556,19.57638889,0,
"LMQ",30.37861111,19.57611111,1,
"LMS",33.14277778,-89.06111111,0,
"LMS",33.14611111,-89.06250000,1,
"LMT",42.16305556,-121.73583333,0,
"LMT",42.15611111,-121.73305556,0,
"LMT",42.15611111,-121.73305556,0,
"LMT",42.15611111,-121.73305556,0,
"LMT",42.15611111,-121.73305556,1,
"LNA",26.59305556,-80.08500000,1,
"LND",42.81527778,-108.72944444,0,
"LND",42.81527778,-108.72972222,0,
"LND",42.81555556,-108.72833333,0,
"LND",42.81527778,-108.72972222,0,
"LND",42.81555556,-108.72833333,0,
"LND",42.81527778,-108.72861111,1,
"LNE",-15.86666667,168.18333333,0,
"LNE",-15.86888889,168.16666667,0,
"LNE",-15.86305556,168.17083333,0,
"LNE",-15.86500000,168.17305556,0,
"LNE",-15.86305556,168.17083333,0,
"LNE",-15.86500000,168.17305556,1,
"LNI",70.91111111,-153.23888889,0,
"LNI",70.91083333,-153.24222222,1,
"LNK",40.85083333,-96.75888889,0,
"LNK",40.85083333,-96.75916667,1,
"LNL",46.15000000,-89.21666667,0,
"LNL",46.15388889,-89.21194444,0,
"LNL",46.15416667,-89.21194444,0,
"LNL",46.15388889,-89.21194444,0,
"LNL",46.15416667,-89.21194444,1,
"LNP",36.98583333,-82.53305556,0,
"LNP",36.98750000,-82.53000000,1,
"LNR",43.21194444,-90.17972222,1,
"LNS",40.12111111,-76.29972222,0,
"LNS",40.12222222,-76.29444444,1,
"LNT",32.82222222,-85.23333333,0,
"LNT",32.81194444,-85.22944444,0,
"LNT",32.81194444,-85.22972222,0,
"LNT",32.81194444,-85.22944444,0,
"LNT",32.81194444,-85.22972222,0,
"LNT",32.81194444,-85.22944444,1,
"LNV",-3.04388889,152.62944444,0,
"LNV",-3.04388889,152.62916667,0,
"LNV",-3.04388889,152.62944444,0,
"LNV",-3.04388889,152.62916667,1,
"LNY",20.78472222,-156.94944444,0,
"LNY",20.78555556,-156.95138889,1,
"LNZ",48.23444444,14.19361111,0,
"LNZ",48.23444444,14.19361111,0,
"LNZ",48.23333333,14.18750000,0,
"LNZ",48.23333333,14.18750000,1,
"LOA",-18.99166667,139.90000000,0,
"LOA",-19.00666667,139.90000000,1,
